industry,category,skill_name,alias1,alias2,alias3,alias4
CustomerService,Van hanh Thuong mai dien tu,quan ly don hang tmdt,order management tmdt,,,
CustomerService,Van hanh Thuong mai dien tu,xu ly hoan tra hoan tien,refund return processing,,,
CustomerService,Van hanh Thuong mai dien tu,quan ly ton kho tmdt,,,,
CustomerService,Van hanh Thuong mai dien tu,van hanh kho tmdt,warehouse operation,,,
CustomerService,Van hanh Thuong mai dien tu,quan ly van chuyen,shipping management,,,
CustomerService,Van hanh Thuong mai dien tu,doi soat don hang,order reconciliation,,,
CustomerService,Van hanh Thuong mai dien tu,quan ly khieu nai tmdt,,,,
CustomerService,Van hanh Thuong mai dien tu,cham soc khach hang tmdt,,,,
CustomerService,Van hanh Thuong mai dien tu,toi uu ty le huy don,cancellation rate optimization,,,
CustomerService,Van hanh Thuong mai dien tu,quan ly danh gia san pham,product review management,,,
CustomerService,Van hanh Thuong mai dien tu,xu ly tranh chap don hang,order dispute handling,,,
CustomerService,Van hanh Thuong mai dien tu,quan ly voucher,voucher management,ma giam gia,,
CustomerService,Van hanh Thuong mai dien tu,van hanh flash sale,,,,
CustomerService,Van hanh Thuong mai dien tu,quan ly hieu suat gian hang,store performance management,,,
CustomerService,Van hanh Thuong mai dien tu,quan ly hieu suat quang cao san,marketplace ads performance,,,
CustomerService,Van hanh Thuong mai dien tu,van hanh livestream ban hang,,,,
CustomerService,Van hanh Thuong mai dien tu,quan ly kho fulfillment,3pl e-commerce,,,
CustomerService,Business Operation,van hanh chung,general operations,,,
CustomerService,Business Operation,gan nhan du lieu,data labeling,,,
CustomerService,Business Operation,xay dung sop,sop development,,,
CustomerService,Business Operation,toi uu quy trinh,process optimization,,,
CustomerService,Business Operation,quan ly quy trinh van hanh,operations process management,,,
CustomerService,Business Operation,lean six sigma,,,,
CustomerService,Business Operation,kaizen,,,,
CustomerService,Business Operation,quan ly chat luong dich vu,service quality management,,,
CustomerService,Business Operation,quan ly nha cung cap dich vu,vendor operations management,,,
CustomerService,Business Operation,theo doi kpi van hanh,operations kpi tracking,,,
CustomerService,Business Operation,quan ly rui ro van hanh,operational risk management,,,
CustomerService,Business Operation,xay dung he thong quy trinh noi bo,internal process system building,,,
CustomerService,Business Operation,quan ly du an van hanh,operations project management,,,
CustomerService,Business Operation,phan tich hieu suat van hanh,operations performance analysis,,,
CustomerService,Business Operation,quan ly ngan sach van hanh,operations budget management,,,
CustomerService,Business Operation,iso 9001,,,,
CustomerService,Business Operation,itil,,,,
CustomerService,Business Operation,six sigma green belt,,,,
CustomerService,Business Operation,six sigma black belt,,,,
CustomerService,Business Operation,business process reengineering,bpr,,,
CustomerService,Business Operation,rpa cho van hanh,robotic process automation,,,
CustomerService,Business Operation,agile operations,,,,
CustomerService,Quan ly van hanh,truong phong van hanh,operations manager,,,
CustomerService,Quan ly van hanh,quan ly van hanh,,,,
CustomerService,Quan ly van hanh,giam doc dich vu khach hang,customer service director,,,
CustomerService,Quan ly van hanh,coo,giam doc van hanh,chief operating officer,,
CustomerService,Quan ly van hanh,xay dung chien luoc dich vu khach hang,customer service strategy,,,
CustomerService,Quan ly van hanh,quan ly doi ngu cskh quy mo lon,large-scale cs team management,,,
CustomerService,Quan ly van hanh,workforce management,,,,
CustomerService,Quan ly van hanh,capacity planning cskh,,,,
CustomerService,Quan ly van hanh,quan ly da chi nhanh,multi-site operations management,,,
CustomerService,Quan ly van hanh,ccxp,certified customer experience professional,,,
CustomerService,Dich vu khach hang/Van hanh khac,chuyen mon dich vu khach hang khac,,,,
CustomerService,Dich vu khach hang/Van hanh khac,quan ly hop dong dich vu,service contract management,,,
CustomerService,Dich vu khach hang/Van hanh khac,danh gia hieu suat nha cung cap,vendor performance evaluation,,,
CustomerService,Dich vu khach hang/Van hanh khac,quan ly rui ro dich vu khach hang,customer service risk management,,,
CustomerService,Dich vu khach hang/Van hanh khac,quan ly outsourcing dich vu khach hang,cs outsourcing management,,,
