industry,category,skill_name,alias1,alias2,alias3,alias4
Marketing,SEO Tool,screaming frog,,,,
Marketing,SEO Tool,moz,,,,
Marketing,SEO Tool,sitebulb,,,,
Marketing,SEO Tool,seo on-page,,,,
Marketing,SEO Tool,seo off-page,,,,
Marketing,SEO Tool,seo technical,technical seo,,,
Marketing,SEO Tool,seo audit,,,,
Marketing,SEO Tool,keyword research,,,,
Marketing,SEO Tool,link building,,,,
Marketing,SEO Tool,local seo,,,,
Marketing,SEO Tool,ecommerce seo,,,,
Marketing,SEO Tool,schema markup,,,,
Marketing,SEO Tool,core web vitals,,,,
Marketing,SEO Tool,voice search optimization,,,,
Marketing,Digital Marketing Skill,digital marketing,,,,
Marketing,Digital Marketing Skill,performance marketing,,,,
Marketing,Digital Marketing Skill,programmatic advertising,,,,
Marketing,Digital Marketing Skill,retargeting,remarketing,,,
Marketing,Digital Marketing Skill,marketing automation,,,,
Marketing,Digital Marketing Skill,lead nurturing,,,,
Marketing,Digital Marketing Skill,lead scoring,,,,
Marketing,Digital Marketing Skill,funnel marketing,marketing funnel,,,
Marketing,Digital Marketing Skill,inbound marketing,,,,
Marketing,Digital Marketing Skill,outbound marketing,,,,
Marketing,Digital Marketing Skill,affiliate marketing,,,,
Marketing,Digital Marketing Skill,growth hacking,growth hacker,,,
Marketing,Digital Marketing Skill,conversion rate optimization,cro,,,
Marketing,Digital Marketing Skill,attribution modeling,,,,
Marketing,Digital Marketing Skill,marketing mix modeling,,,,
Marketing,Digital Marketing Skill,customer segmentation,,,,
Marketing,Digital Marketing Skill,persona development,buyer persona,,,
Marketing,Digital Marketing Skill,customer journey mapping,,,,
Marketing,Digital Marketing Skill,loyalty program marketing,,,,
Marketing,Digital Marketing Skill,drip campaign,,,,
Marketing,Digital Marketing Skill,sms marketing,,,,
Marketing,Digital Marketing Skill,zalo oa marketing,,,,
Marketing,Digital Marketing Skill,chatbot marketing,,,,
Marketing,Digital Marketing Skill,messenger marketing,,,,
Marketing,Digital Marketing Skill,referral marketing,,,,
Marketing,Digital Marketing Skill,viral marketing,,,,
Marketing,Digital Marketing Skill,guerrilla marketing,,,,
Marketing,Digital Marketing Skill,neuromarketing,,,,
Marketing,Digital Marketing Skill,email marketing,,,,
Marketing,Digital Marketing Skill,global marketing strategy,global marketing,,,
Marketing,Digital Marketing Skill,trade marketing,,,,
Marketing,Digital Marketing Skill,shopper marketing,,,,
Marketing,Digital Marketing Skill,product marketing,,,,
Marketing,Digital Marketing Skill,go-to-market strategy,gtm strategy,,,
Marketing,Digital Marketing Skill,brand awareness campaign,,,,
Marketing,Digital Marketing Skill,chay ads,paid ads,,,
Marketing,Content & Social Media,tiktok content,,,,
Marketing,Content & Social Media,content creator,,,,
Marketing,Content & Social Media,content writer,content writing,,,
Marketing,Content & Social Media,content marketing,,,,
Marketing,Content & Social Media,content strategy,,,,
Marketing,Content & Social Media,content calendar,editorial calendar,,,
Marketing,Content & Social Media,copywriting,copywriter,,,
Marketing,Content & Social Media,social media management,,,,
Marketing,Content & Social Media,social media strategy,,,,
Marketing,Content & Social Media,social listening,,,,
Marketing,Content & Social Media,community management,,,,
Marketing,Content & Social Media,livestream,host livestream,streamer,,
Marketing,Content & Social Media,kol management,koc manager,,,
Marketing,Content & Social Media,influencer relations,influencer marketing,,,
Marketing,Content & Social Media,micro-influencer management,,,,
Marketing,Content & Social Media,macro-influencer management,,,,
Marketing,Content & Social Media,video content production,,,,
Marketing,Content & Social Media,short-form video content,,,,
Marketing,Content & Social Media,reels content,,,,
Marketing,Content & Social Media,youtube shorts,,,,
Marketing,Content & Social Media,storytelling,,,,
Marketing,Content & Social Media,scriptwriting,kich ban content,,,
Marketing,Content & Social Media,personal branding,,,,
Marketing,Content & Social Media,facebook fanpage management,,,,
Marketing,Content & Social Media,instagram marketing,,,,
Marketing,Content & Social Media,youtube channel management,,,,
Marketing,Content & Social Media,podcast production,,,,
Marketing,Content & Social Media,newsletter writing,,,,
Marketing,Content & Social Media,ugc content,user generated content,,,
Marketing,Content & Social Media,meme marketing,,,,
Marketing,Content & Social Media,trend jacking,,,,
Marketing,Content & Social Media,content localization,,,,
Marketing,Content & Social Media,brand voice development,,,,
Marketing,Content & Social Media,content repurposing,,,,
Marketing,Content & Social Media,linkedin content strategy,,,,
Marketing,Content & Social Media,twitter marketing,x marketing,,,
Marketing,Content & Social Media,pinterest marketing,,,,
Marketing,Content & Social Media,threads marketing,,,,
Marketing,Content & Social Media,discord community management,,,,
Marketing,Content & Social Media,livestream shopping,,,,
Marketing,Content & Social Media,tiktok shop content,,,,
Marketing,Content & Social Media,shopee content marketing,,,,
Marketing,Content & Social Media,interactive content design,,,,
Marketing,Content & Social Media,infographic design,,,,
Marketing,Content & Social Media,carousel content design,,,,
Marketing,Content & Social Media,brand ambassador program,,,,
Marketing,Marketing Management,marketing planner,,,,
Marketing,Marketing Management,marketing manager,,,,
Marketing,Marketing Management,marketing director,,,,
Marketing,Marketing Management,cmo,chief marketing officer,,,
Marketing,Marketing Management,marketing operations,,,,
Marketing,Marketing Management,marketing admin,,,,
Marketing,Marketing Management,marketing budget management,,,,
Marketing,Marketing Management,marketing kpi analysis,,,,
Marketing,Marketing Management,marketing roi analysis,,,,
Marketing,Marketing Management,brand management,,,,
Marketing,Marketing Management,brand strategy,,,,
Marketing,Marketing Management,sales marketing,,,,
Marketing,Advertising & Creative,media planning,media planner,,,
Marketing,Advertising & Creative,media buying,media buyer executive,,,
Marketing,Advertising & Creative,media placement,media placement specialist,,,
Marketing,Advertising & Creative,ad operations,ad operations manager,,,
Marketing,Advertising & Creative,campaign management,campaign manager,,,
Marketing,Advertising & Creative,creative planning,creative planner,,,
Marketing,Advertising & Creative,creative direction,creative director,,,
Marketing,Advertising & Creative,art direction,art director,,,
Marketing,Advertising & Creative,production management,production manager,,,
Marketing,Advertising & Creative,photography,,,,
Marketing,Advertising & Creative,video editing,,,,
Marketing,Advertising & Creative,premiere pro,adobe premiere,,,
Marketing,Advertising & Creative,after effects,adobe after effects,,,
Marketing,Advertising & Creative,motion graphics,,,,
Marketing,Advertising & Creative,sound design,,,,
Marketing,Advertising & Creative,color grading,,,,
Marketing,Advertising & Creative,subtitling,,,,
Marketing,Advertising & Creative,storyboard,,,,
Marketing,Advertising & Creative,tvc production,tvc directing,,,
Marketing,Advertising & Creative,radio ad production,,,,
Marketing,Advertising & Creative,jingle production,,,,
Marketing,Advertising & Creative,print ad design,,,,
Marketing,Advertising & Creative,ooh design,out of home advertising design,,,
Marketing,Advertising & Creative,billboard design,,,,
Marketing,Advertising & Creative,brand guideline design,,,,
Marketing,Advertising & Creative,brand identity design,,,,
Marketing,Advertising & Creative,logo design,,,,
Marketing,Advertising & Creative,packaging design,,,,
Marketing,Advertising & Creative,key visual design,kv design,,,
Marketing,Advertising & Creative,moodboard creation,,,,
Marketing,Advertising & Creative,typography design,,,,
Marketing,Advertising & Creative,3d modeling,,,,
Marketing,Advertising & Creative,animation design,,,,
Marketing,Advertising & Creative,illustration,,,,
Marketing,Advertising & Creative,concept art,,,,
Marketing,Advertising & Creative,kiem duyet quang cao,ad content moderation,,,
Marketing,Advertising & Creative,figma,,,,
Marketing,Advertising & Creative,photoshop,adobe photoshop,,,
Marketing,Advertising & Creative,illustrator,adobe illustrator,,,
Marketing,Advertising & Creative,blender,,,,
Marketing,Advertising & Creative,digital ad design,,,,
Marketing,Advertising & Creative,html5 banner design,,,,
Marketing,Advertising & Creative,rich media ad design,,,,
Marketing,Advertising & Creative,print production,,,,
Marketing,Advertising & Creative,large format printing,,,,
Marketing,Advertising & Creative,exhibition stand design,,,,
Marketing,Advertising & Creative,retail pop display design,,,,
Marketing,Advertising & Creative,adobe indesign,indesign,,,
Marketing,Advertising & Creative,adobe premiere rush,,,,
Marketing,Advertising & Creative,davinci resolve,,,,
Marketing,Advertising & Creative,final cut pro,,,,
Marketing,Advertising & Creative,capcut,,,,
Marketing,Advertising & Creative,canva,,,,
Marketing,Advertising & Creative,coreldraw,,,,
Marketing,Public Relations,xu ly khung hoang truyen thong,crisis communication,,,
Marketing,Public Relations,xay dung va bao ve thuong hieu,brand building,,,
Marketing,Public Relations,phat trien cong dong,community development,,,
Marketing,Public Relations,quan he bao chi,media relations,,,
Marketing,Public Relations,truyen thong noi bo,internal communication,,,
Marketing,Public Relations,corporate communication,,,,
Marketing,Public Relations,viet thong cao bao chi,press release writing,,,
Marketing,Public Relations,to chuc hop bao,press conference organizing,,,
Marketing,Public Relations,quan ly danh tieng thuong hieu,reputation management,,,
Marketing,Public Relations,pr agency management,,,,
Marketing,Public Relations,media monitoring,,,,
Marketing,Public Relations,event pr,,,,
Marketing,Public Relations,csr communication,,,,
Marketing,Public Relations,speech writing,,,,
Marketing,Public Relations,executive communication,,,,
Marketing,Public Relations,thought leadership content,,,,
Marketing,Public Relations,award submission writing,,,,
Marketing,Public Relations,sustainability communication,,,,
Marketing,Public Relations,stakeholder mapping,,,,
Marketing,Public Relations,issue management,,,,
Marketing,Public Relations,annual report writing,,,,
Marketing,Public Relations,sustainability report writing,,,,
Marketing,Public Relations,influencer pr campaign,,,,
Marketing,Public Relations,newsjacking,,,,
Marketing,Public Relations,op-ed writing,,,,
Marketing,Public Relations,media training,interview coaching,,,
Marketing,Public Relations,fact-checking coordination,,,,
Marketing,Government Relations,van dong hanh lang,lobbying,,,
Marketing,Government Relations,quan he doi ngoai,external relations,,,
Marketing,Government Relations,nghien cuu chinh sach,policy research,,,
Marketing,Government Relations,hop tac quoc te,international cooperation,,,
Marketing,Government Relations,public affairs management,,,,
Marketing,Government Relations,quan he voi co quan nha nuoc,government stakeholder relations,,,
Marketing,Government Relations,soan thao van ban chinh sach,policy drafting,,,
Marketing,Government Relations,phan tich rui ro chinh sach,policy risk analysis,,,
Marketing,Government Relations,doi thoai cong tu,public-private dialogue,,,
Marketing,Government Relations,quan he voi quoc hoi,parliamentary relations,,,
Marketing,Government Relations,regulatory compliance monitoring,,,,
Marketing,Government Relations,dam phan dau thau chinh phu,government tender consulting,,,
Marketing,Government Relations,ngoai giao nghi thuc,diplomatic protocol,,,
Marketing,Government Relations,quan he voi to chuc phi chinh phu,ngo relations,,,
Marketing,Government Relations,quan he hiep hoi nganh,trade association engagement,,,
Marketing,Government Relations,esg policy engagement,,,,
Marketing,Government Relations,trade compliance,,,,
Marketing,Government Relations,csr policy alignment,,,,
Marketing,Government Relations,diplomatic correspondence,,,,
Marketing,Market Research,nghien cuu thi truong,market research,,,
Marketing,Market Research,nghien cuu dinh tinh,qualitative research,,,
Marketing,Market Research,nghien cuu dinh luong,quantitative research,,,
Marketing,Market Research,thiet ke khao sat,survey design,,,
Marketing,Market Research,phan tich du lieu khao sat,survey data analysis,,,
Marketing,Market Research,spss,,,,
Marketing,Market Research,business intelligence,,,,
Marketing,Market Research,power bi,,,,
Marketing,Market Research,tableau,,,,
Marketing,Market Research,competitor analysis,,,,
Marketing,Market Research,consumer insight,,,,
Marketing,Market Research,brand tracking study,,,,
Marketing,Market Research,brand health tracking,,,,
Marketing,Market Research,focus group discussion,fgd,,,
Marketing,Market Research,in-depth interview,idi,,,
Marketing,Market Research,data visualization,,,,
Marketing,Market Research,market sizing,,,,
Marketing,Market Research,trend forecasting,,,,
Marketing,Market Research,nielsen data analysis,,,,
Marketing,Market Research,kantar data analysis,,,,
Marketing,Market Research,gfk data analysis,,,,
Marketing,Market Research,panel data analysis,,,,
Marketing,Market Research,retail audit,,,,
Marketing,Market Research,price sensitivity analysis,van westendorp,,,
Marketing,Market Research,conjoint analysis,,,,
Marketing,Market Research,swot analysis,,,,
Marketing,Market Research,pestel analysis,,,,
Marketing,Market Research,ethnographic research,,,,
Marketing,Market Research,usability testing,,,,
Marketing,Market Research,eye tracking research,,,,
Marketing,Market Research,likert scale design,,,,
Marketing,Market Research,sample design,sampling methodology,,,
Marketing,Market Research,desk research,secondary research,,,
Marketing,Event & Sponsorship Marketing,event marketing,,,,
Marketing,Event & Sponsorship Marketing,sponsorship activation,,,,
Marketing,Event & Sponsorship Marketing,brand activation,,,,
Marketing,Event & Sponsorship Marketing,experiential marketing,,,,
Marketing,Event & Sponsorship Marketing,roadshow marketing,roadshow organizing,,,
Marketing,Event & Sponsorship Marketing,pop-up event marketing,,,,
Marketing,Event & Sponsorship Marketing,trade show marketing,,,,
Marketing,Event & Sponsorship Marketing,booth design,,,,
Marketing,Event & Sponsorship Marketing,activation campaign management,,,,
Marketing,Event & Sponsorship Marketing,festival sponsorship,,,,
Marketing,Event & Sponsorship Marketing,concert sponsorship,,,,
Marketing,Event & Sponsorship Marketing,sports sponsorship,,,,
Marketing,Event & Sponsorship Marketing,csr event organizing,,,,
Marketing,Marketing Other,vendor management,supplier relationship management,,,
Marketing,Marketing Other,quan ly nha cung cap truyen thong,media vendor management,,,
Marketing,Marketing Other,phat to roi,leaflet distribution,,,
Marketing,Marketing Other,pg,pb,promotion girl,,
Marketing,Marketing Other,bao cao hieu qua marketing,marketing performance reporting,,,
Marketing,Marketing Other,influencer contract negotiation,,,,
Marketing,Marketing Other,media budget allocation,,,,
Marketing,Marketing Other,marketing compliance review,,,,
Marketing,Marketing Other,procurement for marketing services,,,,
Marketing,Marketing Other,agency briefing,,,,
Marketing,Marketing Other,rfp writing marketing,,,,
Marketing,Marketing Other,marketing compliance audit,,,,
