industry,category,skill_name,alias1,alias2,alias3,alias4
HR_Admin_Legal,Nhan su - Dao tao & Phat trien,danh gia hieu suat nhan vien,employee performance evaluation,,,
HR_Admin_Legal,Nhan su - Dao tao & Phat trien,kpi design,okr design,,,
HR_Admin_Legal,Nhan su - Dao tao & Phat trien,performance management,,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,quan he lao dong,labor relations,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,luat lao dong,labor law,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,giai quyet tranh chap lao dong,labor dispute resolution,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,payroll,,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,c&b,compensation and benefits,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,xay dung thang bang luong,salary scale design,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,khao sat luong thi truong,salary benchmarking,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,quan ly phuc loi nhan vien,employee benefits management,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,bao hiem xa hoi,social insurance,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,bao hiem y te,health insurance,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,thue thu nhap ca nhan,personal income tax,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,noi quy lao dong,labor regulations,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,thoa uoc lao dong tap the,collective labor agreement,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,ky luat lao dong,labor discipline,,,
HR_Admin_Legal,Nhan su - Quan he lao dong & C&B,nhan su tong hop,general hr,,,
HR_Admin_Legal,Nhan su - Cong cu HRIS,hris,hr information system,,,
HR_Admin_Legal,Nhan su - Cong cu HRIS,workday,,,,
HR_Admin_Legal,Nhan su - Cong cu HRIS,successfactors,,,,
HR_Admin_Legal,Nhan su - Cong cu HRIS,bamboohr,,,,
HR_Admin_Legal,Nhan su - Cong cu HRIS,base hrm,,,,
HR_Admin_Legal,Nhan su - Cong cu HRIS,misa amis hrm,,,,
HR_Admin_Legal,Nhan su - Cong cu HRIS,1office,,,,
HR_Admin_Legal,Nhan su - Cong cu HRIS,talentnet payroll,,,,
HR_Admin_Legal,Hanh chinh,hanh chinh nhan su,hr admin,,,
HR_Admin_Legal,Hanh chinh,quan ly co so vat chat,facility management,,,
HR_Admin_Legal,Hanh chinh,tro ly,assistant,,,
HR_Admin_Legal,Hanh chinh,thu ky,secretary,,,
HR_Admin_Legal,Hanh chinh,chuyen vien hop dong,contract specialist,,,
HR_Admin_Legal,Hanh chinh,le tan,receptionist,,,
HR_Admin_Legal,Hanh chinh,don tiep khach,guest reception,,,
HR_Admin_Legal,Hanh chinh,lai xe cho sep,executive driver,,,
HR_Admin_Legal,Hanh chinh,van thu,document clerk,,,
HR_Admin_Legal,Hanh chinh,quan ly van ban,document management,,,
HR_Admin_Legal,Hanh chinh,luu tru ho so,records management,,,
HR_Admin_Legal,Hanh chinh,xu ly ho so,document processing,,,
HR_Admin_Legal,Hanh chinh,project administrator,,,,
HR_Admin_Legal,Hanh chinh,hanh chinh tong hop,general admin,,,
HR_Admin_Legal,Hanh chinh,quan ly tai san van phong,office asset management,,,
HR_Admin_Legal,Hanh chinh,quan ly van phong pham,office supplies management,,,
HR_Admin_Legal,Hanh chinh,to chuc su kien noi bo,internal event organizing,,,
HR_Admin_Legal,Hanh chinh,dat ve may bay cong tac,business travel booking,,,
HR_Admin_Legal,Hanh chinh,quan ly lich lam viec,calendar management,,,
HR_Admin_Legal,Hanh chinh,soan thao van ban hanh chinh,administrative document drafting,,,
HR_Admin_Legal,Hanh chinh,quan ly con dau,company seal management,,,
HR_Admin_Legal,Hanh chinh,quan ly ngan sach hanh chinh,admin budget management,,,
HR_Admin_Legal,Hanh chinh,quan ly nha cung cap dich vu van phong,office vendor management,,,
HR_Admin_Legal,Phap che (In-house),phap che,in-house counsel,,,
HR_Admin_Legal,Phap che (In-house),tu van phap ly doanh nghiep,corporate legal advisory,,,
HR_Admin_Legal,Phap che (In-house),soan thao hop dong,contract drafting,,,
HR_Admin_Legal,Phap che (In-house),ra soat hop dong,contract review,,,
HR_Admin_Legal,Phap che (In-house),luat doanh nghiep,corporate law,,,
HR_Admin_Legal,Phap che (In-house),luat so huu tri tue,intellectual property law,,,
HR_Admin_Legal,Phap che (In-house),luat thuong mai,commercial law,,,
HR_Admin_Legal,Phap che (In-house),tuan thu phap luat,legal compliance,,,
HR_Admin_Legal,Phap che (In-house),quan ly rui ro phap ly,legal risk management,,,
HR_Admin_Legal,Phap che (In-house),giai quyet tranh chap,dispute resolution,,,
HR_Admin_Legal,Phap che (In-house),to tung,litigation,,,
HR_Admin_Legal,Phap che (In-house),trong tai thuong mai,commercial arbitration,,,
HR_Admin_Legal,Phap che (In-house),so huu tri tue,ip management,,,
HR_Admin_Legal,Phap che (In-house),luat dau tu,investment law,,,
HR_Admin_Legal,Phap che (In-house),luat thue,tax law,,,
HR_Admin_Legal,Phap che (In-house),gdpr compliance,,,,
HR_Admin_Legal,Phap che (In-house),bao ve du lieu ca nhan,data protection,pdpa,,
HR_Admin_Legal,Phap che (In-house),due diligence,,,,
HR_Admin_Legal,Phap che (In-house),quan ly giay phep kinh doanh,business license management,,,
HR_Admin_Legal,Phap che (In-house),luat chung khoan,securities law,,,
HR_Admin_Legal,Phap che (In-house),luat canh tranh,competition law,,,
HR_Admin_Legal,Phap che (In-house),chung chi hanh nghe luat su,lawyer practicing certificate,,,
HR_Admin_Legal,Nhan su/Hanh chinh/Phap che khac,chuyen mon nhan su hanh chinh phap che khac,,,,
HR_Admin_Legal,Nhan su/Hanh chinh/Phap che khac,quan ly khung nang luc,competency framework management,,,
HR_Admin_Legal,Nhan su/Hanh chinh/Phap che khac,audit noi bo nhan su,hr internal audit,,,
