industry,category,skill_name,alias1,alias2,alias3,alias4
IT,CI/CD,gitlab ci,gitlab ci,gitlab-ci,,
IT,CI/CD,circleci,circleci,,,
IT,CI/CD,travis ci,travis,travisc,,
IT,CI/CD,ci/cd,continuous integration,continuous delivery,ci cd,
IT,Infrastructure as Code,terraform,terraform,,,
IT,Infrastructure as Code,ansible,ansible,,,
IT,Infrastructure as Code,pulumi,pulumi,,,
IT,Infrastructure as Code,cloudformation,aws cloudformation,cloudformation,,
IT,Web Server,nginx,nginx,,,
IT,Web Server,apache,apache,,,
IT,Web Server,traefik,traefik,,,
IT,Networking,load balancing,load balancer,load balancing,,
IT,Networking,reverse proxy,reverse proxy,,,
IT,Monitoring,prometheus,prometheus,,,
IT,Monitoring,grafana,grafana,,,
IT,Monitoring,datadog,datadog,,,
IT,Monitoring,new relic,newrelic,new relic,,
IT,Logging,elk stack,elasticsearch logstash kibana,elk,,
IT,Logging,logstash,logstash,,,
IT,Logging,kibana,kibana,,,
IT,Monitoring,monitoring,monitoring,,,
IT,Logging,logging,logging,,,
IT,Monitoring,alerting,alerting,,,
IT,Operating System,linux,linux,,,
IT,Scripting,bash,shell,bash,,
IT,Networking,networking,networking,,,
IT,Networking,dns,dns,,,
IT,Networking,http,http,https,,
IT,Networking,tcp/ip,tcp ip,tcpip,,
IT,Networking,cdn,content delivery network,cdn,,
IT,Testing Framework,jest,jest,,,
IT,Testing Framework,mocha,mocha,,,
IT,Testing Framework,chai,chai,,,
IT,Testing Framework,vitest,vitest,,,
IT,Testing Framework,jasmine,jasmine,,,
IT,Testing Framework,karma,karma,,,
IT,End-to-End Testing,cypress,cypress,,,
IT,End-to-End Testing,playwright,playwright,,,
IT,End-to-End Testing,selenium,selenium,,,
IT,End-to-End Testing,webdriver,webdriver,,,
IT,End-to-End Testing,puppeteer,puppeteer,,,
IT,End-to-End Testing,testcafe,testcafe,,,
IT,Testing Framework,junit,junit,,,
IT,Testing Framework,testng,testng,,,
IT,Testing Framework,nunit,nunit,,,
IT,Testing Framework,xunit,xunit,,,
IT,Testing Framework,pytest,pytest,,,
IT,Testing Framework,robot framework,robotframework,robot framework,,
IT,BDD Testing,cucumber,cucumber,gherkin,,
IT,API Testing,postman,postman,,,
IT,API Testing,insomnia,insomnia,,,
IT,Performance Testing,k6,k6,,,
IT,Performance Testing,locust,locust,,,
IT,Performance Testing,jmeter,apache jmeter,jmeter,,
IT,Performance Testing,gatling,gatling,,,
IT,Code Quality,sonarqube,sonarqube,,,
IT,Code Quality,eslint,eslint,,,
IT,Testing,test automation,test automation,,,
IT,Testing,manual testing,manual testing,,,
IT,Testing,unit testing,unit test,unit testing,,
IT,Testing,integration testing,integration test,integration testing,,
IT,Testing,e2e testing,end to end testing,e2e,,
IT,Testing,api testing,api testing,,,
IT,Testing,ui testing,ui testing,,,
IT,Performance Testing,performance testing,performance test,performance testing,,
IT,Performance Testing,load testing,load test,load testing,,
IT,Performance Testing,stress testing,stress test,stress testing,,
IT,Testing Methodology,tdd,test driven development,tdd,,
IT,Testing Methodology,bdd,behavior driven development,bdd,,
IT,Testing,mocking,mock,mocking,,
IT,Testing,stubbing,stub,stubbing,,
IT,Testing,test case,test cases,test case,,
IT,Testing,test plan,test plan,,,
IT,Testing,test strategy,test strategy,,,
IT,Testing,regression testing,regression test,regression testing,,
IT,Testing,smoke testing,smoke test,smoke testing,,
IT,Software Architecture,system design,system design,,,
IT,Software Architecture,software architecture,software architecture,,,
IT,Software Architecture,design patterns,design pattern,design patterns,,
IT,Software Architecture,microservices,microservices,,,
IT,Software Architecture,monolith,monolithic architecture,monolith,,
IT,Software Architecture,modular architecture,modular architecture,,,
IT,Distributed Systems,distributed systems,distributed system,distributed systems,,
IT,Software Architecture,scalability,scalable systems,scalability,,
IT,Software Architecture,high availability,high availability,,,
IT,Software Architecture,fault tolerance,fault tolerant,fault tolerance,,
IT,Software Architecture,resilience,resilience,,,
IT,Software Architecture,event-driven architecture,event driven,event-driven,,
IT,Software Architecture,message-driven architecture,message driven architecture,,,
IT,Software Architecture,cqrs,cqrs,,,
IT,Software Architecture,event sourcing,event sourcing,,,
IT,Software Architecture,domain driven design,ddd,domain driven design,,
IT,Software Architecture,clean architecture,clean architecture,,,
IT,Software Architecture,hexagonal architecture,ports and adapters,hexagonal architecture,,
IT,Software Architecture,onion architecture,onion architecture,,,
IT,Software Architecture,layered architecture,n-tier architecture,layered architecture,,
IT,API Design,api design,api design,,,
IT,API Design,restful design,rest design,restful design,,
IT,API Design,graphql design,graphql architecture,graphql design,,
IT,Distributed Systems,service discovery,service discovery,,,
IT,API Management,api gateway,api gateway,,,
IT,Networking,load balancing,load balancer,load balancing,,
IT,Scalability,horizontal scaling,scale out,horizontal scaling,,
IT,Scalability,vertical scaling,scale up,vertical scaling,,
IT,Caching,caching strategies,cache strategy,caching strategies,,
IT,CDN,cdn architecture,cdn architecture,,,
IT,Database Architecture,database scaling,database scaling,,,
IT,Database Architecture,sharding,sharding,,,
IT,Database Architecture,replication,replication,,,
IT,Distributed Systems,consistency,eventual consistency,consistency,,
IT,Distributed Systems,cap theorem,cap theorem,,,
IT,Database Concepts,acid,acid properties,acid,,
IT,Distributed Systems,base,eventual consistency base,base,,
IT,API Design,idempotency,idempotent,idempotency,,
IT,API Management,rate limiting,rate limit,rate limiting,,
IT,Distributed Systems,circuit breaker,circuit breaker,,,
IT,Distributed Systems,backpressure,back pressure,backpressure,,
IT,API Management,throttling,throttle,throttling,,
IT,Observability,observability,observability,,,
IT,Observability,distributed tracing,distributed tracing,,,
IT,Logging,logging architecture,centralized logging,logging architecture,,
IT,Monitoring,monitoring architecture,monitoring architecture,,,
IT,Security Architecture,security architecture,security architecture,,,
IT,Security Architecture,zero trust,zero trust architecture,zero trust,,
IT,Architecture,multi-tenancy,multi tenant,multi-tenancy,,
IT,Authentication,oauth2,oauth 2.0,oauth2,,
IT,Authentication,jwt,json web token,jwt,,
IT,Authentication,openid connect,oidc,openid,,
IT,Security Protocol,https,https,,,
IT,Security Protocol,tls,tls,,,
IT,Security Protocol,ssl,ssl,,,
IT,Cryptography,encryption,encryption,,,
IT,Cryptography,symmetric encryption,symmetric encryption,,,
IT,Cryptography,asymmetric encryption,asymmetric encryption,,,
IT,Cryptography,rsa,rsa,,,
IT,Cryptography,aes,aes,,,
IT,Cryptography,hashing,hashing,,,
IT,Cryptography,sha256,sha256,,,
IT,Cryptography,bcrypt,bcrypt,,,
IT,Cryptography,argon2,argon2,,,
IT,Security Testing,penetration testing,pen test,penetration testing,,
IT,Security Testing,vulnerability assessment,vuln assessment,vulnerability assessment,,
IT,Security Testing,ethical hacking,ethical hacking,,,
IT,Security Standard,owasp,owasp top 10,owasp,,
IT,Application Security,xss,cross site scripting,xss,,
IT,Application Security,csrf,cross site request forgery,csrf,,
IT,Application Security,sql injection,sqli,sql injection,,
IT,Application Security,command injection,command injection,,,
IT,Application Security,remote code execution,rce,remote code execution,,
IT,Security Architecture,security architecture,security architecture,,,
IT,Security Architecture,zero trust,zero trust architecture,zero trust,,
IT,Access Control,role based access control,rbac,role based access control,,
IT,Access Control,attribute based access control,abac,attribute based access control,,
IT,Access Control,least privilege,least privilege principle,least privilege,,
IT,Network Security,firewall,firewall,,,
IT,Network Security,web application firewall,waf,web application firewall,,
IT,Security Monitoring,siem,siem,,,
IT,Network Security,intrusion detection system,ids,intrusion detection system,,
IT,Network Security,intrusion prevention system,ips,intrusion prevention system,,
IT,Authentication,mfa,multi-factor authentication,mfa,,
IT,Authentication,2fa,two-factor authentication,2fa,,
IT,Security Monitoring,logging security,security logging,,
IT,Security Monitoring,audit trail,audit trail,,
IT,Security Monitoring,security monitoring,security monitoring,,
IT,Security Governance,security policy,security policy,,
IT,Security Governance,compliance,compliance,,
IT,Security Compliance,gdpr,gdpr,,,
IT,Security Compliance,hipaa,hipaa,,,
IT,Secure Development,secure coding,secure coding,,,
IT,Security Testing,dependency scanning,dependency check,dependency scanning,,
IT,Secure Development,code review,code review,,,
IT,Big Data,hadoop,hadoop,,,
IT,Big Data,spark,apache spark,spark,,
IT,Big Data,kafka,apache kafka,kafka,,
IT,Big Data,flink,apache flink,flink,,
IT,Data Engineering,airflow,airflow,,,
IT,Data Engineering,dbt,dbt,,,
IT,Data Science,pandas,pandas,,,
IT,Data Science,numpy,numpy,,,
IT,Scientific Computing,scipy,scipy,,,
IT,Data Visualization,matplotlib,matplotlib,,,
IT,Data Visualization,seaborn,seaborn,,,
IT,Machine Learning,scikit-learn,sklearn,scikit-learn,,
IT,Machine Learning,tensorflow,tensorflow,,,
IT,Deep Learning,keras,keras,,,
IT,Deep Learning,pytorch,pytorch,,,
IT,Machine Learning,jax,jax,,,
IT,Machine Learning,machine learning,ml,machine learning,,
IT,Deep Learning,deep learning,dl,deep learning,,
IT,Machine Learning,reinforcement learning,rl,reinforcement learning,,
IT,Natural Language Processing,natural language processing,nlp,natural language processing,,
IT,Natural Language Processing,spaCy,spacy,,,
IT,Natural Language Processing,nltk,nltk,,,
IT,Natural Language Processing,transformers,transformers,,,
IT,AI Model,gpt,gpt,,,
IT,AI Model,bert,bert,,,
IT,Natural Language Processing,word2vec,word2vec,,,
IT,Computer Vision,computer vision,cv,computer vision,,
IT,Computer Vision,opencv,opencv,,,
IT,Computer Vision,pillow,pillow,,,
IT,Computer Vision,yolov5,yolov5,,,
IT,Computer Vision,detectron2,detectron2,,,
IT,Data Science,feature engineering,feature engineering,,,
IT,Data Science,data preprocessing,data preprocessing,,,
IT,Data Science,data cleaning,data cleaning,,,
IT,Data Science,dimensionality reduction,dim reduction,dimensionality reduction,,
IT,Data Science,pca,pca,,,
IT,Data Science,tsne,tsne,,,
IT,Data Science,umap,umap,,,
IT,MLOps,model deployment,model deployment,,,
IT,MLOps,mlops,mlops,,,
IT,MLOps,docker for ml,docker ml,docker for ml,,
IT,MLOps,tensorflow serving,tensorflow serving,,,
IT,MLOps,torchserve,torchserve,,,
IT,Machine Learning,evaluation metrics,model metrics,evaluation metrics,,
IT,Machine Learning,accuracy,accuracy,,,
IT,Machine Learning,precision,precision,,,
IT,Machine Learning,recall,recall,,,
IT,Machine Learning,f1 score,f1,f1 score,,
IT,Machine Learning,roc auc,roc auc,,,
IT,Time Series,time series,time series analysis,time series,,
IT,Time Series,arima,arima,,,
IT,Time Series,prophet,prophet,,,
IT,Deep Learning,lstm,lstm,,,
IT,Deep Learning,gru,gru,,,
IT,Recommendation System,recommendation system,recommender system,recommendation system,,
IT,Recommendation System,collaborative filtering,collaborative filtering,,,
IT,Recommendation System,content-based filtering,content-based recommendation,,,
IT,Big Data,big data,big data,,,
IT,Data Engineering,data warehouse,data warehouse,,,
IT,Data Engineering,data lake,data lake,,,
IT,Data Engineering,etl,etl,,,
IT,Data Engineering,data pipeline,data pipeline,,,
IT,Communication,websocket,websocket,,,
IT,RPC,grpc,grpc,,,
IT,API,rest api,rest,restful api,,
IT,API,graphql,graphql,,,
IT,API,soap,soap,,,
IT,API Management,api gateway,api gateway,,,
IT,RPC,thrift,apache thrift,thrift,,
IT,API,json api,json api,,,
IT,API,xml api,xml api,,,
IT,Game Development,unity,unity,,,
IT,Game Development,unreal,unreal engine,unreal,,
IT,Game Development,godot,godot,,,
IT,Blockchain,solidity,solidity,,,
IT,Blockchain,web3,web3,ethereum,,
IT,Blockchain,smart contract,smart contract,,,
IT,Embedded Systems,arduino,arduino,,,
IT,Embedded Systems,embedded c,embedded c,,,
IT,Embedded Systems,raspberry pi,raspberry pi,,,
IT,IoT,iot,iot,internet of things,,
IT,Embedded Systems,esp32,esp32,,,
IT,Embedded Systems,microcontroller,microcontroller,,,
IT,Hardware,fpga,fpga,,,
IT,Game Development,game physics,game physics,,,
IT,Game Development,ai in games,game ai,ai in games,,
IT,Game Development,shader programming,shader programming,,,
IT,Extended Reality,vr development,vr development,,,
IT,Extended Reality,ar development,ar development,,,
IT,Blockchain,blockchain development,blockchain development,,,
IT,Blockchain,defi,defi,,,
IT,Blockchain,nft,nft,,,
IT,Cryptography,cryptography,cryptography,,,
IT,IoT Protocols,iot protocols,mqtt,mqtt,,
IT,IoT Protocols,coap,coap,,,
IT,IoT Protocols,zigbee,zigbee,,,
IT,IoT Protocols,ble,bluetooth low energy,ble,,
IT,Embedded Systems,hardware interfacing,hardware interfacing,,,
IT,Embedded Systems,real-time systems,real time systems,real-time systems,,
IT,Embedded Systems,embedded linux,embedded linux,,,
IT,Embedded Systems,sensor integration,sensor integration,,,
IT,Embedded Systems,actuator programming,actuator programming,,,
IT,Edge Computing,edge computing,edge computing,,,
IT,Embedded Systems,low power devices,low power devices,,,
IT,Design Tool,figma,figma,,,
IT,Design Tool,adobe xd,adobe xd,xd,,
IT,Design Tool,sketch,sketch,,,
IT,Design Tool,photoshop,photoshop,adobe photoshop,ps,
IT,Design Tool,illustrator,illustrator,adobe illustrator,ai,
IT,Design Tool,invision,invision,,,
IT,Design Tool,zeplin,zeplin,,,
IT,Design Tool,canva,canva,,,
IT,Design Tool,coreldraw,coreldraw,corel draw,,
IT,Design Tool,affinity designer,affinity designer,,,
IT,Design Tool,adobe indesign,indesign,adobe indesign,,
IT,3D & Animation Tool,blender,blender,,,
IT,3D & Animation Tool,autodesk maya,maya,autodesk maya,,
IT,3D & Animation Tool,3ds max,3ds max,autodesk 3ds max,,
IT,3D & Animation Tool,cinema 4d,cinema 4d,c4d,,
IT,3D & Animation Tool,zbrush,zbrush,,,
IT,3D & Animation Tool,substance painter,substance painter,,,
IT,3D & Animation Tool,after effects,after effects,adobe after effects,ae,
IT,3D & Animation Tool,premiere pro,premiere pro,adobe premiere,,
IT,PM Tool,jira,jira,,,
IT,PM Tool,confluence,confluence,,,
IT,PM Tool,trello,trello,,,
IT,PM Tool,asana,asana,,,
IT,PM Tool,monday.com,monday.com,monday,,
IT,PM Tool,microsoft project,ms project,microsoft project,,
IT,PM Tool,notion,notion,,,
IT,Agile Methodology,scrum,scrum,,,
IT,Agile Methodology,kanban,kanban,,,
IT,Agile Methodology,agile,agile,,,
IT,Agile Methodology,waterfall,waterfall,,,
IT,Agile Methodology,pmp,pmp,project management professional,,
IT,Agile Methodology,prince2,prince2,,,
IT,Agile Methodology,safe agile,safe,scaled agile,,
IT,Language Certification,jlpt n1,jlpt n1,n1,tieng nhat n1,
IT,Language Certification,jlpt n2,jlpt n2,n2,tieng nhat n2,
IT,Language Certification,jlpt n3,jlpt n3,n3,tieng nhat n3,
IT,Language Certification,jlpt n4,jlpt n4,n4,tieng nhat n4,
IT,Language Certification,jlpt n5,jlpt n5,n5,tieng nhat n5,
IT,Language Certification,toeic,toeic,,,
IT,Language Certification,ielts,ielts,,,
IT,BA Tool,uml,uml,unified modeling language,,
IT,BA Tool,bpmn,bpmn,,,
IT,BA Tool,visio,visio,microsoft visio,,
IT,BA Tool,balsamiq,balsamiq,,,
IT,BA Tool,axure,axure,axure rp,,
IT,BA Tool,miro,miro,,,
IT,Product Analytics,mixpanel,mixpanel,,,
IT,Product Analytics,amplitude,amplitude,,,
IT,Product Analytics,google analytics,google analytics,ga4,,
IT,Product Analytics,hotjar,hotjar,,,
IT,Product Analytics,a/b testing,ab testing,a/b testing,split testing,
IT,CRM & Sales Tool,salesforce,salesforce,,,
IT,CRM & Sales Tool,hubspot,hubspot,,,
IT,CRM & Sales Tool,pipedrive,pipedrive,,,
IT,CRM & Sales Tool,zoho crm,zoho crm,zoho,,
IT,CRM & Sales Tool,crm,crm,customer relationship management,,
IT,Leadership,team leadership,team leadership,quan ly nhom,,
IT,Leadership,stakeholder management,stakeholder management,quan ly cac ben lien quan,,
IT,Leadership,people management,people management,quan ly nhan su,,
IT,Leadership,mentoring,mentoring,coaching,,
IT,GIS Tool,qgis,qgis,,,
IT,GIS Tool,arcgis,arcgis,,,
IT,GIS Tool,geoserver,geoserver,,,
IT,GIS Tool,postgis,postgis,,,
IT,GIS Tool,google earth engine,google earth engine,gee,,
IT,GIS Tool,mapbox,mapbox,,,
IT,Data Labeling Tool,label studio,label studio,,,
IT,Data Labeling Tool,cvat,cvat,,,
IT,Data Labeling Tool,labelimg,labelimg,,,
IT,Data Labeling Tool,prodigy,prodigy,,,
IT,Data Labeling Tool,supervisely,supervisely,,,
